date;state;COUNTRY;confirmed
2020-02-28;no;Uzbekistan;0
2020-02-28;no;Venezuela;0
2020-02-28;no;Vietnam;16
2020-02-28;no;West Bank and Gaza;0
2020-02-28;no;Western Sahara;0
2020-02-28;no;Yemen;0
2020-02-28;no;Zambia;0
2020-02-28;no;Zimbabwe;0
2020-02-29;Alberta;Canada;0
2020-02-29;Anguilla;United Kingdom;0
2020-02-29;Anhui;China;990
2020-02-29;Aruba;Netherlands;0
2020-02-29;Australian Capital Territory;Australia;0
2020-02-29;Beijing;China;411
2020-02-29;Bermuda;United Kingdom;0
2020-02-29;Bonaire, Sint Eustatius and Saba;Netherlands;0
2020-02-29;British Columbia;Canada;8
2020-02-29;British Virgin Islands;United Kingdom;0
2020-02-29;Cayman Islands;United Kingdom;0
2020-02-29;Channel Islands;United Kingdom;0
2020-02-29;Chongqing;China;576
2020-02-29;Curacao;Netherlands;0
2020-02-29;Diamond Princess;Canada;0
2020-02-29;Falkland Islands (Malvinas);United Kingdom;0
2020-02-29;Faroe Islands;Denmark;0
2020-02-29;French Guiana;France;0
2020-02-29;French Polynesia;France;0
2020-02-29;Fujian;China;296
2020-02-29;Gansu;China;91
2020-02-29;Gibraltar;United Kingdom;0
2020-02-29;Grand Princess;Canada;0
2020-02-29;Greenland;Denmark;0
2020-02-29;Guadeloupe;France;0
2020-02-29;Guangdong;China;1349
2020-02-29;Guangxi;China;252
2020-02-29;Guizhou;China;146
2020-02-29;Hainan;China;168
2020-02-29;Hebei;China;318
2020-02-29;Heilongjiang;China;480
2020-02-29;Henan;China;1272
2020-02-29;Hong Kong;China;95
2020-02-29;Hubei;China;66337
2020-02-29;Hunan;China;1018
2020-02-29;Inner Mongolia;China;75
2020-02-29;Isle of Man;United Kingdom;0
2020-02-29;Jiangsu;China;631
2020-02-29;Jiangxi;China;935
2020-02-29;Jilin;China;93
2020-02-29;Liaoning;China;121
2020-02-29;Macau;China;10
2020-02-29;Manitoba;Canada;0
2020-02-29;Martinique;France;0
2020-02-29;Mayotte;France;0
2020-02-29;Montserrat;United Kingdom;0
2020-02-29;New Brunswick;Canada;0
2020-02-29;New Caledonia;France;0
2020-02-29;New South Wales;Australia;4
2020-02-29;Newfoundland and Labrador;Canada;0
2020-02-29;Ningxia;China;73
2020-02-29;Northern Territory;Australia;0
2020-02-29;Northwest Territories;Canada;0
2020-02-29;Nova Scotia;Canada;0
2020-02-29;Ontario;Canada;11
2020-02-29;Prince Edward Island;Canada;0
2020-02-29;Qinghai;China;18
2020-02-29;Quebec;Canada;1
2020-02-29;Queensland;Australia;9
2020-02-29;Reunion;France;0
2020-02-29;Saint Barthelemy;France;0
2020-02-29;Saint Pierre and Miquelon;France;0
2020-02-29;Saskatchewan;Canada;0
2020-02-29;Shaanxi;China;245
2020-02-29;Shandong;China;756
2020-02-29;Shanghai;China;337
2020-02-29;Shanxi;China;133
2020-02-29;Sichuan;China;538
2020-02-29;Sint Maarten;Netherlands;0
2020-02-29;South Australia;Australia;3
2020-02-29;St Martin;France;0
2020-02-29;Tasmania;Australia;0
2020-02-29;Tianjin;China;136
2020-02-29;Tibet;China;1
2020-02-29;Turks and Caicos Islands;United Kingdom;0
2020-02-29;Victoria;Australia;7
2020-02-29;Western Australia;Australia;2
2020-02-29;Xinjiang;China;76
2020-02-29;Yukon;Canada;0
2020-02-29;Yunnan;China;174
2020-02-29;Zhejiang;China;1205
2020-02-29;no;Afghanistan;1
2020-02-29;no;Albania;0
2020-02-29;no;Algeria;1
2020-02-29;no;Andorra;0
2020-02-29;no;Angola;0
2020-02-29;no;Antigua and Barbuda;0
2020-02-29;no;Argentina;0
2020-02-29;no;Armenia;0
2020-02-29;no;Austria;9
2020-02-29;no;Azerbaijan;0
2020-02-29;no;Bahamas;0
2020-02-29;no;Bahrain;41
2020-02-29;no;Bangladesh;0
2020-02-29;no;Barbados;0
2020-02-29;no;Belarus;1
2020-02-29;no;Belgium;1
2020-02-29;no;Belize;0
2020-02-29;no;Benin;0
2020-02-29;no;Bhutan;0
2020-02-29;no;Bolivia;0
2020-02-29;no;Bosnia and Herzegovina;0
2020-02-29;no;Botswana;0
2020-02-29;no;Brazil;2
2020-02-29;no;Brunei;0
2020-02-29;no;Bulgaria;0
2020-02-29;no;Burkina Faso;0
2020-02-29;no;Burma;0
2020-02-29;no;Burundi;0
2020-02-29;no;Cabo Verde;0
2020-02-29;no;Cambodia;1
2020-02-29;no;Cameroon;0
2020-02-29;no;Central African Republic;0
2020-02-29;no;Chad;0
2020-02-29;no;Chile;2
2020-02-29;no;Colombia;0
2020-02-29;no;Comoros;0
2020-02-29;no;Congo (Brazzaville);0
2020-02-29;no;Congo (Kinshasa);0
2020-02-29;no;Costa Rica;0
2020-02-29;no;Cote d'Ivoire;0
2020-02-29;no;Croatia;6
2020-02-29;no;Cuba;0
2020-02-29;no;Cyprus;0
2020-02-29;no;Czechia;0
2020-02-29;no;Denmark;3
2020-02-29;no;Diamond Princess;705
2020-02-29;no;Djibouti;0
2020-02-29;no;Dominica;0
2020-02-29;no;Dominican Republic;0
2020-02-29;no;Ecuador;0
2020-02-29;no;Egypt;1
2020-02-29;no;El Salvador;0
2020-02-29;no;Equatorial Guinea;0
2020-02-29;no;Eritrea;0
