date;state;COUNTRY;confirmed;confirmed_filtered;confirmed_DR;confirmed_filtered_DR
2020-04-23;no;Cyprus;795;796.5999999999999;143.57575757575765;105.20888888888895
2020-04-23;no;Czechia;7187;7195.4;92.43290043290044;72.52298263534179
2020-04-23;no;Denmark;8073;8066.999999999998;41.76366843033511;44.91989369779794
2020-04-23;no;Diamond Princess;712;711.9999999999999;inf;inf
2020-04-23;no;Djibouti;986;982.3999999999999;47.23577235772359;30.177777777777784
2020-04-23;no;Dominica;16;15.999999999999996;inf;
2020-04-23;no;Dominican Republic;5543;5512.4;21.225116900467608;26.15887083538483
2020-04-23;no;Ecuador;11183;15573.799999999996;27.54225053078557;5.035059205943815
2020-04-23;no;Comoros;0;0.0;;
2020-04-23;no;Bhutan;7;6.6;12.66666666666667;
2020-04-23;Shanghai;China;641;640.1999999999998;426.22222222222246;639.2666666667031
2020-04-23;no;Belize;18;17.999999999999996;inf;
2020-04-23;no;Benin;54;53.999999999999986;inf;
2020-04-23;Sichuan;China;561;560.9999999999999;inf;inf
2020-04-23;Sint Maarten;Netherlands;73;71.39999999999999;23.444444444444446;
2020-04-23;South Australia;Australia;438;437.79999999999995;875.3333333333337;728.6666666666393
2020-04-23;St Martin;France;38;37.79999999999999;75.33333333333336;
2020-04-23;Tasmania;Australia;207;205.39999999999995;68.11111111111114;107.19298245614084
2020-04-23;Tianjin;China;189;189.39999999999998;inf;945.9999999999193
2020-04-23;Tibet;China;1;0.9999999999999998;inf;
2020-04-23;Turks and Caicos Islands;United Kingdom;11;10.999999999999996;inf;
2020-04-23;Western Australia;Australia;546;546.9999999999999;inf;780.3809523809653
2020-04-23;Xinjiang;China;76;75.99999999999999;inf;
2020-04-23;Yukon;Canada;11;10.999999999999996;inf;
2020-04-23;Yunnan;China;184;184.39999999999998;inf;920.9999999999214
2020-04-23;Zhejiang;China;1268;1267.9999999999998;inf;inf
2020-04-23;no;Afghanistan;1279;1272.1999999999998;12.645276292335117;15.028619528619526
2020-04-23;Victoria;Australia;1337;1339.5999999999997;2672.666666666667;417.60416666667567
2020-04-23;no;Algeria;3007;3022.1999999999994;29.687074829931987;28.158944658944623
2020-04-23;no;Albania;663;659.1999999999998;23.53086419753087;26.000000000000025
2020-04-23;no;Belarus;8022;8077.799999999998;11.30408006158584;11.819135410044513
2020-04-23;no;Barbados;76;76.39999999999998;150.6666666666667;
2020-04-23;no;Bangladesh;4186;4205.399999999999;9.40298507462687;8.83306093859445
2020-04-23;no;Bahrain;2217;2264.5999999999995;16.986338797814216;16.17096611026809
2020-04-23;no;Azerbaijan;1548;1550.9999999999995;44.5686274509804;40.37155555555557
2020-04-23;no;Bahamas;72;70.6;19.23809523809524;
2020-04-23;no;Armenia;1523;1533.9999999999995;24.027322404371596;22.83981337480562
2020-04-23;no;Belgium;42797;43052.0;45.497736737280476;37.66340485381676
2020-04-23;no;Argentina;3435;3399.3999999999987;15.858085808580865;20.138975316324434
2020-04-23;no;Antigua and Barbuda;24;23.799999999999997;47.33333333333335;
2020-04-23;no;Angola;25;24.799999999999997;49.33333333333335;
2020-04-23;no;Andorra;723;726.3999999999999;240.33333333333348;185.23076923077033
2020-04-23;no;Austria;15002;15003.799999999997;231.52454780361762;221.2632098765462
2020-04-24;no;Libya;61;60.399999999999984;60.00000000000002;
2020-04-24;no;Luxembourg;3695;3689.5999999999995;179.089430894309;142.06976744185948
2020-04-24;no;Lithuania;1410;1408.3999999999996;69.63333333333337;73.93617021276616
2020-04-24;no;Liechtenstein;81;81.19999999999999;inf;
2020-04-24;no;Liberia;117;112.59999999999998;13.29166666666667;24.57575757575759
2020-04-24;no;Kosovo;669;667.3999999999999;19.517948717948723;23.28000000000001
2020-04-24;no;Lebanon;696;695.3999999999999;98.38095238095242;120.98245614035108
2020-04-24;no;Latvia;784;787.7999999999997;67.33333333333337;60.07235142118873
2020-04-24;no;Laos;19;18.999999999999996;inf;
2020-04-24;no;Kyrgyzstan;665;650.9999999999999;24.000000000000004;33.45326278659606
2020-04-24;no;Kuwait;2614;2645.5999999999995;13.22586520947177;12.965821000704732
2020-04-24;no;MS Zaandam;9;8.999999999999998;inf;
2020-04-24;no;Lesotho;0;0.0;;
2020-04-24;no;Madagascar;122;122.19999999999996;242.66666666666677;243.3333333333368
2020-04-24;no;Namibia;16;15.999999999999996;inf;
2020-04-24;no;Malaysia;5691;5669.5999999999985;70.54926624737949;91.19891598915991
2020-04-24;no;Maldives;129;142.79999999999995;5.007751937984499;4.942817294281735
2020-04-24;no;Mali;325;337.19999999999993;19.312500000000007;12.214379084967321
2020-04-24;no;Malta;447;446.3999999999999;296.888888888889;202.09090909091017
2020-04-24;no;Mauritania;7;6.999999999999998;inf;
2020-04-24;no;Mauritius;331;330.79999999999995;330.3333333333334;471.5238095238173
2020-04-24;no;Mexico;12872;12713.599999999999;10.036941580756016;11.404905979569262
2020-04-24;no;Moldova;3110;3105.2;17.698795180722897;19.025376344085995
2020-04-24;no;Monaco;94;93.99999999999999;inf;
2020-04-24;no;Mongolia;37;36.599999999999994;36.000000000000014;
2020-04-24;no;Montenegro;319;318.19999999999993;158.3333333333334;197.87500000000074
2020-04-24;no;Morocco;3758;3746.7999999999993;23.01709401709402;20.948642843194683
2020-04-24;no;Mozambique;65;59.59999999999999;4.222222222222222;
2020-04-24;no;Korea, South;10718;10717.199999999997;892.2222222222223;982.2262996942225
2020-04-24;no;Malawi;33;31.199999999999996;5.933333333333335;
2020-04-24;no;Kenya;336;331.3999999999999;19.37373737373738;26.396694214876042
2020-04-24;no;Guyana;73;71.39999999999998;23.333333333333336;
2020-04-24;no;Japan;12854;12790.199999999997;30.485516115871082;33.65781870711451
2020-04-24;no;Nepal;49;48.599999999999994;23.66666666666668;
2020-04-24;no;Estonia;1605;1606.7999999999997;68.92753623188409;83.14136125654443
2020-04-24;no;Eswatini;36;42.599999999999994;13.066666666666668;
2020-04-24;no;Ethiopia;117;118.79999999999998;232.66666666666677;58.433333333333344
2020-04-24;no;Fiji;18;17.999999999999996;inf;
2020-04-24;no;Finland;4395;4371.799999999999;32.10025062656642;36.41060735671512
2020-04-24;no;France;158636;158303.19999999995;79.97568647453885;156.90209371884575
2020-04-24;no;Gabon;172;171.39999999999998;56.11111111111114;21.71052631578945
2020-04-24;no;Gambia;10;9.999999999999998;inf;
2020-04-24;no;Georgia;444;445.39999999999986;30.595238095238102;32.681818181818215
2020-04-24;no;Germany;154999;154611.79999999996;70.29433846625301;80.68794138884499
2020-04-24;no;Ghana;1279;1283.1999999999998;19.130666666666674;16.10290827740492
2020-04-24;no;Greece;2490;2476.7999999999993;59.84552845528458;64.82581786030094
2020-04-24;no;Grenada;15;16.199999999999996;inf;
2020-04-24;no;Kazakhstan;2482;2444.7999999999993;13.268011527377526;15.62610469068662
2020-04-24;no;Guatemala;430;420.5999999999999;6.608187134502926;9.765811965811968
2020-04-24;no;Guinea-Bissau;52;51.39999999999999;50.66666666666668;
2020-04-24;no;Haiti;72;70.39999999999999;13.73333333333334;
2020-04-24;no;Holy See;9;8.999999999999998;inf;
2020-04-24;no;Honduras;591;574.7999999999998;13.333333333333337;19.330977620730305
2020-04-24;no;Hungary;2443;2367.5999999999995;16.715151515151522;26.52032520325206
2020-04-24;no;Iceland;1789;1788.9999999999995;893.8333333333337;576.1290322580813
2020-04-24;no;India;24530;24629.999999999996;14.552109704641358;14.833740516908842
2020-04-24;no;Indonesia;8211;8178.5999999999985;19.675493905002103;21.765535151177914
2020-04-24;no;Iran;88194;88205.0;79.22838944494998;75.69083637628164
2020-04-24;no;Iraq;1708;1719.7999999999997;43.428571428571445;41.23177723177719
2020-04-24;no;Ireland;18184;18056.999999999996;23.116104868913865;28.434948078073162
2020-04-24;no;Israel;15058;15019.999999999998;52.80833333333336;47.680492546986486
2020-04-24;no;Italy;192994;192663.99999999997;67.0894653255691;68.20638626486105
2020-04-24;no;Jamaica;288;286.59999999999997;9.430303030303033;12.641148325358841
2020-04-24;no;Guinea;954;913.7999999999998;8.901554404145081;12.431085043988274
2020-04-24;no;Netherlands;36535;36428.19999999999;42.17601890135855;47.60014229811465
2020-04-24;no;Somalia;328;353.5999999999999;14.952380952380958;10.673267326732681
2020-04-24;no;Nicaragua;11;11.399999999999999;21.33333333333334;
2020-04-24;no;Sri Lanka;420;420.19999999999993;8.281481481481485;10.336043360433605
2020-04-24;no;Sudan;174;187.59999999999997;9.568627450980395;6.915254237288138
2020-04-24;no;Suriname;10;9.999999999999998;inf;
2020-04-24;no;Sweden;17567;17428.599999999995;21.465557688206445;24.947206509874004
2020-04-24;no;Switzerland;28677;28679.199999999997;139.26813365933177;146.21560574948452
2020-04-24;no;Syria;42;42.19999999999999;inf;
2020-04-24;no;Taiwan*;428;427.79999999999995;427.00000000000017;387.99999999999204
2020-04-24;no;Tajikistan;0;0.0;;
2020-04-24;no;Tanzania;299;292.99999999999994;38.533333333333346;31.55555555555556
2020-04-24;no;Thailand;2907;2880.1999999999994;70.55144032921814;126.44837758112016
2020-04-24;no;Timor-Leste;24;23.599999999999998;46.66666666666667;
2020-04-24;no;Togo;90;91.99999999999997;88.6666666666667;
2020-04-24;no;Trinidad and Tobago;115;114.99999999999997;inf;1149.333333333399
2020-04-24;no;Tunisia;922;927.3999999999999;140.974358974359;76.25555555555559
2020-04-24;no;Turkey;104912;104655.79999999997;32.6361013145239;32.42618834844048
2020-04-24;no;US;907908;905258.7999999998;24.75145891855594;27.616883698530742
2020-04-24;no;Uganda;75;73.19999999999999;11.777777777777784;
2020-04-24;no;Ukraine;7647;7630.199999999999;13.528593996840447;14.544392364649147
2020-04-24;no;United Arab Emirates;9281;9287.399999999998;16.794503036113785;17.058861662128884
2020-04-24;no;United Kingdom;150513;149687.99999999997;28.763015684723886;30.901113573092406
2020-04-24;no;Uruguay;563;574.1999999999998;79.4761904761905;45.30107526881728
2020-04-24;no;Uzbekistan;1804;1801.7999999999997;39.9848484848485;41.33020344287949
2020-04-24;no;Venezuela;318;312.99999999999994;20.377777777777784;28.336448598130875
2020-04-24;no;Vietnam;270;269.19999999999993;268.66666666666674;672.0000000000384
2020-04-24;no;West Bank and Gaza;340;338.99999999999994;134.80000000000004;129.38461538461567
2020-04-24;no;Western Sahara;6;5.999999999999999;inf;
2020-04-24;no;Yemen;1;0.9999999999999998;inf;
2020-04-24;no;Zambia;84;81.19999999999999;15.600000000000005;
2020-04-24;no;Zimbabwe;29;29.399999999999995;56.66666666666668;
2020-04-24;no;Spain;202990;207588.39999999997;-77.10106809903071;225.92933377044264
2020-04-24;no;South Sudan;5;4.999999999999999;9.333333333333336;
2020-04-24;no;South Africa;4220;4142.999999999999;13.456410256410262;18.338624338624356
2020-04-24;no;Eritrea;39;38.99999999999999;inf;
2020-04-24;no;Niger;681;678.8;70.66666666666671;89.49333333333335
2020-04-24;no;Nigeria;1095;1080.7999999999997;8.855855855855859;8.580148148148153
2020-04-24;no;North Macedonia;1326;1327.5999999999997;38.65671641791047;43.68574635241313
2020-04-24;no;Norway;7463;7445.5999999999985;118.41066666666674;108.65881197840021
2020-04-24;no;Oman;1790;1804.5999999999997;19.393939393939405;17.32250423011844
2020-04-24;no;Pakistan;12723;12612.199999999997;15.228741496598646;15.587301587301612
2020-04-24;no;Panama;5338;5328.4;19.76144422952934;23.300790754257875
2020-04-24;no;Papua New Guinea;8;7.999999999999998;inf;
2020-04-24;no;Paraguay;223;220.99999999999994;43.26666666666667;54.25
2020-04-24;no;Peru;21648;22931.999999999993;17.18432026688908;11.260266152913063
2020-04-24;no;Philippines;7192;7151.199999999999;28.8838174273859;38.373921028466484
2020-04-24;no;Poland;10892;10892.399999999998;29.112033195020757;30.646904969485664
2020-04-24;no;Portugal;22797;22877.599999999995;54.91370143149285;44.63036830208753
2020-04-24;no;Qatar;8525;8614.999999999998;11.286127167630061;11.119628011835992
2020-04-24;no;New Zealand;1461;1461.3999999999996;291.2000000000001;269.6666666666678
2020-04-24;no;Romania;10417;10378.799999999997;28.49882131070251;28.70407481629925
2020-04-24;no;Rwanda;176;171.39999999999998;14.000000000000004;21.238095238095195
2020-04-24;no;Saint Kitts and Nevis;15;14.999999999999996;inf;
2020-04-24;no;Saint Lucia;15;14.999999999999996;inf;
2020-04-24;no;Saint Vincent and the Grenadines;14;13.599999999999998;26.666666666666675;
2020-04-24;no;San Marino;513;510.5999999999999;40.05333333333335;44.15339233038344
2020-04-24;no;Sao Tome and Principe;4;3.999999999999999;inf;
2020-04-24;no;Saudi Arabia;15102;15124.999999999996;11.96108726752504;11.918560282476228
2020-04-24;no;Senegal;545;550.1999999999998;9.488673139158578;10.07795698924732
2020-04-24;no;Serbia;7483;7544.799999999999;43.07374631268438;31.788787483702688
2020-04-24;no;Seychelles;11;10.999999999999996;inf;
2020-04-24;no;Sierra Leone;82;76.39999999999998;6.571428571428574;
2020-04-24;no;Singapore;12075;11942.199999999997;11.511203033436752;12.018304641534119
2020-04-24;no;Slovakia;1360;1336.1999999999998;22.580459770114953;34.18070175438598
2020-04-24;no;Slovenia;1373;1375.1999999999998;136.40000000000006;129.9746031746032
2020-04-24;no;Russia;68622;68986.19999999998;11.885782421789203;11.391467366239626
2020-04-24;no;Equatorial Guinea;214;179.59999999999997;1.9589743589743598;4.077212806026366
2020-04-24;no;Jordan;441;440.79999999999984;145.8888888888889;115.00000000000138
2020-04-24;no;Egypt;4092;4098.999999999999;17.92455735180909;19.182594417077173
2020-04-24;Hunan;China;1019;1018.9999999999998;inf;3.820089087595998e+31
2020-04-24;Inner Mongolia;China;197;196.19999999999996;130.00000000000003;244.2500000000009
2020-04-24;Isle of Man;United Kingdom;308;307.5999999999999;614.6666666666667;341.0370370370349
2020-04-24;Jiangsu;China;653;652.9999999999999;inf;inf
2020-04-24;Jiangxi;China;937;936.9999999999998;inf;3.512682507436163e+31
2020-04-24;Jilin;China;109;108.39999999999998;71.77777777777781;119.48148148148074
2020-04-24;Liaoning;China;146;145.99999999999997;inf;inf
2020-04-24;Macau;China;45;44.99999999999999;inf;
2020-04-24;Manitoba;Canada;263;264.0;86.88888888888891;89.99999999999896
2020-04-24;Martinique;France;170;169.59999999999997;55.33333333333334;69.6666666666665
2020-04-24;Mayotte;France;354;357.4;23.952380952380956;16.991624790619742
2020-04-24;Montserrat;United Kingdom;11;10.999999999999996;inf;
2020-04-24;New Brunswick;Canada;118;117.99999999999997;inf;3.538924532571759e+31
2020-04-24;New Caledonia;France;18;17.999999999999996;inf;
2020-04-24;Hubei;China;68128;68127.99999999999;inf;inf
2020-04-24;New South Wales;Australia;2982;2984.999999999999;541.1515151515152;465.3958333333598
2020-04-24;Ningxia;China;75;74.99999999999999;inf;
2020-04-24;Northern Territory;Australia;28;27.999999999999993;inf;
2020-04-24;Northwest Territories;Canada;5;4.999999999999999;inf;
2020-04-24;Nova Scotia;Canada;850;837.3999999999999;20.93162393162394;28.916666666666668
2020-04-24;Ontario;Canada;14550;14583.199999999997;33.923076923076934;24.140296449500184
2020-04-24;Prince Edward Island;Canada;26;25.999999999999996;inf;
2020-04-24;Qinghai;China;18;17.999999999999996;inf;
2020-04-24;Quebec;Canada;22616;22558.999999999993;26.415909549767832;27.442609170764555
2020-04-24;Queensland;Australia;1026;1026.3999999999999;1025.3333333333337;788.5641025640614
2020-04-24;Reunion;France;412;413.5999999999999;411.3333333333334;257.5416666666722
2020-04-24;Saint Barthelemy;France;6;5.999999999999999;inf;
2020-04-24;Saint Pierre and Miquelon;France;1;0.9999999999999998;inf;
2020-04-24;Saskatchewan;Canada;341;339.99999999999994;44.35555555555557;50.515151515151565
2020-04-24;Shaanxi;China;286;283.19999999999993;80.3809523809524;71.79487179487224
2020-04-24;Newfoundland and Labrador;Canada;256;256.59999999999997;inf;2564.6666666668134
2020-04-24;Shandong;China;787;786.9999999999999;inf;inf
2020-04-24;Hong Kong;China;1035;1035.3999999999999;1034.3333333333337;516.7666666666667
2020-04-24;Heilongjiang;China;930;929.9999999999998;205.85185185185193;174.51572327044173
2020-04-24;no;El Salvador;274;266.5999999999999;13.711711711711715;19.62273901808789
2020-04-24;Anguilla;United Kingdom;3;2.9999999999999996;inf;
2020-04-24;Anhui;China;991;990.9999999999998;inf;3.7151209870536155e+31
2020-04-24;Aruba;Netherlands;100;99.99999999999999;inf;
2020-04-24;Australian Capital Territory;Australia;105;104.99999999999999;208.66666666666674;261.50000000000097
2020-04-24;Beijing;China;593;592.9999999999999;inf;inf
2020-04-24;Bermuda;United Kingdom;99;102.99999999999999;inf;
2020-04-24;Bonaire, Sint Eustatius and Saba;Netherlands;5;4.999999999999999;inf;
2020-04-24;British Columbia;Canada;1853;1873.5999999999997;62.896551724137936;34.73650793650787
2020-04-24;British Virgin Islands;United Kingdom;5;5.399999999999999;inf;
2020-04-24;Cayman Islands;United Kingdom;70;68.39999999999999;33.66666666666667;
2020-04-24;Channel Islands;United Kingdom;523;518.3999999999999;41.12000000000002;77.58585858585901
2020-04-24;Chongqing;China;579;578.9999999999999;inf;inf
2020-04-24;Curacao;Netherlands;16;15.199999999999996;14.666666666666671;
2020-04-24;Henan;China;1276;1275.9999999999998;inf;inf
2020-04-24;Diamond Princess;Canada;0;0.0;;
2020-04-24;Faroe Islands;Denmark;187;186.59999999999997;186.3333333333334;465.4999999999935
2020-04-24;French Guiana;France;111;107.39999999999998;15.000000000000004;37.3571428571429
2020-04-24;French Polynesia;France;57;56.999999999999986;inf;
2020-04-24;Fujian;China;355;354.99999999999994;inf;inf
2020-04-24;Gansu;China;139;138.99999999999997;inf;inf
2020-04-24;Gibraltar;United Kingdom;133;134.99999999999997;265.3333333333334;102.71794871794894
2020-04-24;Grand Princess;Canada;13;12.999999999999998;inf;
2020-04-24;Greenland;Denmark;11;10.999999999999996;inf;
2020-04-24;Guadeloupe;France;149;148.59999999999997;296.66666666666674;742.0000000000425
2020-04-24;Guangdong;China;1585;1584.9999999999995;1056.0000000000007;1583.9999999999998
2020-04-24;Guangxi;China;254;253.99999999999994;inf;3.8088425053950284e+31
2020-04-24;Guizhou;China;147;146.99999999999997;inf;inf
2020-04-24;Hainan;China;168;167.99999999999997;inf;inf
2020-04-24;Hebei;China;328;327.9999999999999;inf;inf
2020-04-24;Falkland Islands (Malvinas);United Kingdom;13;12.399999999999999;12.000000000000004;
2020-04-24;Shanghai;China;641;640.9999999999999;640.3333333333336;800.2499999999885
2020-04-24;Alberta;Canada;4017;3970.199999999999;12.054112554112557;13.642804428044304
2020-04-24;Sichuan;China;561;560.9999999999999;inf;inf
2020-04-24;no;Bosnia and Herzegovina;1421;1440.7999999999997;52.8553459119497;40.051282051282165
2020-04-24;no;Botswana;22;21.999999999999993;inf;
2020-04-24;no;Brazil;54043;54451.999999999985;12.055354413066222;13.093570281332585
2020-04-24;no;Brunei;138;137.99999999999997;inf;inf
2020-04-24;no;Bulgaria;1234;1180.3999999999999;10.650793650793654;17.35406946604457
2020-04-24;no;Burkina Faso;629;622.9999999999998;61.80000000000001;76.94166666666722
2020-04-24;no;Burma;144;139.59999999999997;12.888888888888895;25.858974358974415
2020-04-24;no;Burundi;11;10.999999999999996;inf;
2020-04-24;no;Cabo Verde;88;87.79999999999998;10.800000000000004;
2020-04-24;no;Cambodia;122;121.99999999999997;inf;3.6588880760487676e+31
2020-04-24;no;Cameroon;1430;1413.1999999999998;9.805243445692886;16.340303403034046
2020-04-24;no;Central African Republic;16;16.199999999999996;15.333333333333337;
2020-04-24;no;Chad;40;39.599999999999994;10.095238095238098;
2020-04-24;no;Chile;13174;13512.999999999996;25.094389438943903;19.871549237742105
2020-04-24;no;Bolivia;807;786.9999999999999;7.134680134680139;11.008154943934755
2020-04-24;no;Colombia;4881;4863.799999999999;17.52126984126985;19.2990953375087
2020-04-24;no;Congo (Brazzaville);200;194.39999999999998;27.238095238095244;24.942222222222224
2020-04-24;no;Congo (Kinshasa);394;397.5999999999999;21.52380952380953;21.57575757575759
2020-04-24;no;Costa Rica;687;688.3999999999999;228.2222222222223;119.80116959064351
2020-04-24;no;Cote d'Ivoire;1077;1052.0;16.176000000000005;21.669540229884994
2020-04-24;no;Croatia;2009;1997.1999999999996;67.11864406779662;76.72892347600542
2020-04-24;no;Cuba;1285;1282.9999999999998;25.756944444444454;25.630705394190915
2020-04-24;no;Cyprus;804;803.1999999999998;113.76190476190479;112.15023474178457
2020-04-24;no;Czechia;7273;7269.5999999999985;102.08983451536645;87.36330498177381
2020-04-24;no;Denmark;8210;8242.999999999998;54.127516778523514;44.550644567219145
2020-04-24;no;Diamond Princess;712;711.9999999999999;inf;inf
2020-04-24;no;Djibouti;999;997.9999999999998;78.9066666666667;40.7000000000001
2020-04-24;no;Dominica;16;15.999999999999996;inf;
2020-04-24;no;Dominican Republic;5749;5730.5999999999985;24.635486265775803;26.892352654651766
2020-04-24;Shanxi;China;197;196.99999999999997;inf;inf
2020-04-24;no;Comoros;0;0.0;;
2020-04-24;no;Bhutan;7;6.799999999999999;13.333333333333337;
2020-04-24;no;Ecuador;22719;18037.999999999996;2.513663043783527;6.244299935773926
2020-04-24;no;Benin;54;55.999999999999986;inf;
2020-04-24;Sint Maarten;Netherlands;73;72.79999999999998;72.33333333333336;
2020-04-24;South Australia;Australia;438;437.9999999999999;inf;1094.166666666729
2020-04-24;St Martin;France;38;37.99999999999999;inf;
2020-04-24;Tasmania;Australia;207;207.59999999999997;206.3333333333334;114.25925925925851
2020-04-24;Tianjin;China;190;189.59999999999997;378.66666666666674;946.9999999999865
2020-04-24;Tibet;China;1;0.9999999999999998;inf;
2020-04-24;Turks and Caicos Islands;United Kingdom;11;10.999999999999996;inf;
2020-04-24;Victoria;Australia;1343;1342.1999999999998;382.4761904761907;446.4444444444445
2020-04-24;Xinjiang;China;76;75.99999999999999;inf;
2020-04-24;Yukon;Canada;11;10.999999999999996;inf;
2020-04-24;Yunnan;China;185;184.59999999999997;368.66666666666674;921.9999999999868
2020-04-24;Zhejiang;China;1268;1267.9999999999998;inf;inf
2020-04-24;no;Afghanistan;1351;1359.9999999999998;14.499047619047625;14.52435312024353
2020-04-24;no;Albania;678;682.5999999999999;29.92424242424243;26.876190476190477
2020-04-24;Western Australia;Australia;548;547.5999999999999;546.6666666666667;781.3333333333462
2020-04-24;no;Andorra;731;730.5999999999999;181.41666666666674;172.95238095237914
2020-04-24;no;Algeria;3127;3136.3999999999996;27.78494623655915;27.27141568981062
2020-04-24;no;Belgium;44293;44087.59999999999;35.76788685524128;40.91356147021547
2020-04-24;no;Belarus;8773;8825.8;10.757819481680073;11.47098782904047
2020-04-24;no;Barbados;77;77.19999999999999;76.00000000000003;
2020-04-24;no;Bangladesh;4689;4612.199999999999;9.194474736459473;10.294645772118846
2020-04-24;no;Bahrain;2518;2399.3999999999996;9.181262729124239;16.70947109471095
2020-04-24;no;Bahamas;73;73.6;17.500000000000004;
2020-04-24;no;Belize;18;17.999999999999996;inf;
2020-04-24;no;Austria;15071;15074.199999999997;205.47031963470326;212.81891252955083
2020-04-24;no;Armenia;1596;1602.9999999999995;24.888888888888896;22.466569058077123
2020-04-24;no;Argentina;3607;3571.5999999999995;14.666666666666673;20.005098039215692
2020-04-24;no;Antigua and Barbuda;24;23.999999999999996;inf;
2020-04-24;no;Angola;25;25.199999999999996;inf;
2020-04-24;no;Azerbaijan;1592;1583.9999999999998;41.96396396396398;44.79576107899805
2020-04-25;no;Luxembourg;3711;3704.5999999999995;160.44927536231887;204.8666666666668
2020-04-25;no;Lithuania;1426;1424.1999999999998;100.80952380952385;84.29940119760458
2020-04-25;no;Liechtenstein;81;81.39999999999999;inf;
2020-04-25;no;Libya;61;60.79999999999998;121.33333333333339;
2020-04-25;no;Liberia;120;117.19999999999997;11.859649122807024;24.47826086956521
2020-04-25;no;Lesotho;0;0.0;;
2020-04-25;no;Kyrgyzstan;665;667.5999999999999;38.45098039215687;37.1657142857143
2020-04-25;no;Latvia;804;799.1999999999998;60.66666666666667;65.06887052341585
2020-04-25;no;Laos;19;18.999999999999996;inf;
2020-04-25;no;Kuwait;2892;2853.5999999999995;10.689655172413797;13.015233415233416
2020-04-25;no;Kosovo;703;699.1999999999998;18.283105022831055;22.915525114155265
2020-04-25;no;Korea, South;10728;10728.799999999997;1071.8000000000004;948.4424778760911
2020-04-25;no;Lebanon;704;701.0;87.00000000000003;119.87356321838942
2020-04-25;no;MS Zaandam;9;8.999999999999998;inf;
2020-04-25;no;Mozambique;70;66.59999999999998;5.027777777777779;
2020-04-25;no;Malawi;33;33.8;inf;
2020-04-25;no;Malaysia;5742;5727.199999999999;81.70743405275782;96.73947667804336
2020-04-25;no;Maldives;177;170.79999999999995;4.000000000000001;5.291512915129153
2020-04-25;no;Mali;370;360.19999999999993;10.972677595628419;13.663956639566402
2020-04-25;no;Malta;448;447.5999999999999;297.7777777777778;405.87878787877946
2020-04-25;no;Mauritania;7;6.999999999999998;inf;
2020-04-25;no;Mauritius;331;331.79999999999995;inf;367.6296296296274
2020-04-25;no;Mexico;13842;13710.599999999999;11.572959106684777;12.499622740543908
2020-04-25;no;Moldova;3304;3245.7999999999993;16.47266313932981;20.702293475840598
2020-04-25;no;Monaco;94;94.19999999999999;inf;
2020-04-25;no;Mongolia;37;37.19999999999999;73.33333333333336;
2020-04-25;no;Montenegro;320;319.4;159.1666666666667;227.1904761904707
2020-04-25;no;Morocco;3897;3881.5999999999995;22.74164133738602;24.409586056644844
2020-04-25;no;Kenya;343;343.3999999999999;28.956521739130444;27.854341736694657
2020-04-25;no;Madagascar;123;123.59999999999998;122.00000000000004;122.46666666666583
2020-04-25;no;Kazakhstan;2601;2584.7999999999993;15.752136752136757;17.182372245663405
2020-04-25;no;Haiti;72;73.19999999999999;inf;
2020-04-25;no;Japan;13186;13097.999999999998;35.805671780567195;38.67756584922795
2020-04-25;no;Namibia;16;15.999999999999996;inf;
2020-04-25;no;Eswatini;56;49.39999999999999;3.280000000000001;
2020-04-25;no;Ethiopia;122;120.39999999999996;39.44444444444445;69.84313725490213
2020-04-25;no;Fiji;18;17.999999999999996;inf;
2020-04-25;no;Finland;4475;4484.999999999999;45.91273996509601;38.759456264775515
2020-04-25;no;France;160292;160277.99999999997;97.1532965911411;114.99980676328505
2020-04-25;no;Gabon;176;180.39999999999998;38.14814814814816;26.625641025641027
2020-04-25;no;Gambia;10;9.999999999999998;inf;
2020-04-25;no;Georgia;456;461.5999999999999;28.494623655913994;28.025157232704448
2020-04-25;no;Germany;156513;156233.8;91.5368400315209;87.85066424090772
2020-04-25;no;Ghana;1279;1362.3999999999996;19.797333333333338;14.11209439528026
2020-04-25;no;Greece;2506;2501.9999999999995;115.64341085271322;102.37465564738271
2020-04-25;no;Grenada;18;16.799999999999997;10.666666666666668;
2020-04-25;no;Guatemala;473;463.4;9.64044943820225;10.026984126984129
2020-04-25;no;Jordan;444;443.5999999999999;125.90476190476194;133.47474747474698
2020-04-25;no;Guinea;996;994.1999999999997;13.99004975124379;12.958685446009401
2020-04-25;no;Guyana;73;72.79999999999998;48.00000000000003;
2020-04-25;no;Estonia;1635;1624.3999999999996;74.91472868217058;89.75418994413421
2020-04-25;no;Holy See;9;8.999999999999998;inf;
2020-04-25;no;Honduras;627;604.9999999999999;10.722222222222225;20.281690140845086
2020-04-25;no;Hungary;2443;2450.5999999999995;30.06289308176101;28.989800081599416
2020-04-25;no;Iceland;1790;1790.3999999999996;3578.6666666666674;851.6825396824843
2020-04-25;no;India;26283;26246.199999999997;15.36494073611978;15.510708367419712
2020-04-25;no;Indonesia;8607;8514.199999999999;19.705929487179493;23.865693430656904
2020-04-25;no;Iran;89328;89300.19999999998;76.61395887633945;79.06003287016289
2020-04-25;no;Iraq;1763;1762.9999999999995;39.90697674418607;39.623655913978624
2020-04-25;no;Ireland;18561;18652.399999999994;37.98183088749128;29.102543420981977
